web_scraper_order,web_scraper_start_url,image_link,address,price,type shoes
"1765137109-131","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5207396_uploaded_image1_1740754081.jpg","Sicap foire, Dakar, Sénégal","15 000CFA","Chaussures homme"
"1765137109-132","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5206098_uploaded_image1_1740677576.jpg","Parcelle Assainies, Dakar, Sénégal","15 000CFA","Chaussure Bags hommes"
"1765137109-133","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5204177_uploaded_image1_1740577674.jpg","Yoff, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137109-134","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5201240_uploaded_image1_1740420138.jpg","Fann, Dakar, Sénégal","18 000CFA","Chaussures homme"
"1765137109-135","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5199034_uploaded_image2_1740297852.jpeg","Guediawaye, Dakar, Sénégal","Prix sur demande","Chaussures orthopédiques en cuir"
"1765137109-136","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5196227_uploaded_image1_1740125424.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Chaussures orthopédiques"
"1765137109-137","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5194113_uploaded_image1_1740005785.jpg","Mbao, Dakar, Sénégal","15 000CFA","Chaussures homme"
"1765137109-138","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5194100_uploaded_image1_1740005290.jpg","Mbao, Dakar, Sénégal","15 000CFA","Baskets Nikes"
"1765137109-139","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5193398_uploaded_image1_1739980600.jpg","Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137109-140","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5193216_uploaded_image1_1739972583.jpg","Medina, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137109-141","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5191477_uploaded_image1_1739887936.jpg","Dakar Plateau, Dakar, Sénégal","22 000CFA","Chaussures Timberlands"
"1765137109-142","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5191469_uploaded_image1_1739887825.jpg","Dakar Plateau, Dakar, Sénégal","23 000CFA","Chaussures Adidas"
"1765137109-143","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5149739_uploaded_image1_1737648314.jpg","Dakar, Sénégal","25 000CFA","Chaussures en cuir"
"1765137109-144","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5188402_uploaded_image1_1739722646.jpg","Yoff, Dakar, Sénégal","35 000CFA","Baskets  Nike T 45"
"1765137109-145","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5188393_uploaded_image1_1739721997.jpg","Yoff, Dakar, Sénégal","35 000CFA","Chaussures Nike"
"1765137109-146","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5187627_uploaded_image1_1739657463.jpg","Dakar, Sénégal","27 000CFA","Chaussures Dior b22"
"1765137109-147","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5140176_uploaded_image1_1737136642.jpg","Fass, Dakar, Sénégal","40 000CFA","Chaussures Louis Vuitton"
"1765137109-148","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5187107_uploaded_image1_1739630380.jpg","Dakar, Sénégal","15 000CFA","Chaussure Adidas"
"1765137109-149","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5187030_uploaded_image1_1739624970.jpg","Dakar, Sénégal","15 000CFA","Chaussures homme"
"1765137109-150","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5186402_uploaded_image1_1739571890.jpg","Dakar, Sénégal","12 000CFA","Chaussures homme"
"1765137109-151","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5186400_uploaded_image1_1739571800.jpg","Dakar, Sénégal","18 000CFA","Chaussures homme"
"1765137109-152","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5186396_uploaded_image1_1739571589.jpg","Dakar, Sénégal","12 000CFA","Chaussures fermées"
"1765137109-153","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5186288_uploaded_image1_1739564697.jpg","Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137109-154","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5185077_uploaded_image1_1739493115.jpg","Colobane, Dakar, Sénégal","10 000CFA","Sandales Zara"
"1765137109-155","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5183078_uploaded_image1_1739394084.jpg","Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137109-156","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5181270_uploaded_image1_1739298996.jpg","Dakar, Sénégal","22 000CFA","Chaussures homme"
"1765137109-157","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5181267_uploaded_image1_1739298906.jpg","Dakar, Sénégal","23 000CFA","Chaussures homme"
"1765137109-158","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5181265_uploaded_image1_1739298847.jpg","Dakar, Sénégal","23 000CFA","Timberlands homme"
"1765137109-159","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5181262_uploaded_image1_1739298791.jpg","Dakar, Sénégal","21 000CFA","Chaussures homme"
"1765137109-160","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5181164_uploaded_image1_1739295863.jpg","Dakar, Sénégal","8 000CFA","Chaussures homme"
"1765137109-161","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5179631_uploaded_image1_1739216413.jpg","Ziguinchor, Sénégal","15 000CFA","Chaussures homme"
"1765137109-162","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5179175_uploaded_image1_1739198783.jpg","Colobane, Dakar, Sénégal","18 000CFA","Chaussures Nike Jordan"
"1765137109-163","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5179168_uploaded_image1_1739198279.jpg","Colobane, Dakar, Sénégal","25 000CFA","Chaussures  Air Jordan"
"1765137109-164","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5179104_uploaded_image1_1739196241.jpg","Colobane, Dakar, Sénégal","22 000CFA","Chaussures Nike Air"
"1765137109-165","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5178703_uploaded_image1_1739182394.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures hommes"
"1765137109-166","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5178700_uploaded_image1_1739182330.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures homme"
"1765137109-167","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5129157_uploaded_image1_1736533953.jpg","Fass, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137109-168","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","https://images.coinafrique.com/thumb_5176593_uploaded_image1_1739030967.jpg","Dakar, Sénégal","27 000CFA","Chaussures Dior b30"
"1765137116-169","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5311670_uploaded_image1_1746390060.jpg","Colobane, Dakar, Sénégal","30 000CFA","Chaussures homme"
"1765137116-170","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5311319_uploaded_image1_1746374323.jpg","Sacré-Coeur, Dakar, Sénégal","15 000CFA","Chaussures Dior B22"
"1765137116-171","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5309861_uploaded_image1_1746273767.jpg","Parcelle Assainies, Dakar, Sénégal","20 000CFA","Chaussures Nike sd dunk"
"1765137116-172","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5309671_uploaded_image1_1746266657.jpg","Parcelle Assainies, Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137116-173","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5308712_uploaded_image1_1746208453.jpg","Grand Dakar, Dakar, Sénégal","50 000CFA","Chaussures Timberland"
"1765137116-174","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5308703_uploaded_image1_1746208224.jpg","Grand Dakar, Dakar, Sénégal","45 000CFA","Sneakers Dior B30 2025"
"1765137116-175","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5308057_uploaded_image1_1746182805.jpg","Parcelle Assainies, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137116-176","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5308052_uploaded_image1_1746182715.jpg","Parcelle Assainies, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137116-177","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5306359_uploaded_image1_1746095228.jpg","Parcelle Assainies, Dakar, Sénégal","25 000CFA","Chaussures Nike Air max t"
"1765137116-178","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5305189_uploaded_image1_1746025155.jpg","Parcelle Assainies, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137116-179","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5305185_uploaded_image1_1746025051.jpg","Parcelle Assainies, Dakar, Sénégal","15 000CFA","Sandales homme"
"1765137116-180","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5305182_uploaded_image1_1746024954.jpg","Parcelle Assainies, Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137116-181","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5303503_uploaded_image1_1745934080.jpg","Parcelle Assainies, Dakar, Sénégal","25 000CFA","Chaussures Berluti"
"1765137116-182","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5300459_uploaded_image1_1745752520.jpg","Guediawaye, Dakar, Sénégal","30 000CFA","Chaussures homme"
"1765137116-183","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5300135_uploaded_image1_1745713863.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Sandales Babouche"
"1765137116-184","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5297755_uploaded_image1_1745575658.jpg","Grand Yoff, Dakar, Sénégal","16 500CFA","Chaussures New balance 9060"
"1765137116-185","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5296660_uploaded_image1_1745510256.jpg","Colobane, Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137116-186","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5295659_uploaded_image1_1745460927.jpg","Ouest Foire, Dakar, Sénégal","20 000CFA","Chaussures New Balance 327"
"1765137116-187","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5292928_uploaded_image1_1745334273.jpg","Diamalaye 1, Dakar, Sénégal","8 000CFA","Sandales Scratch"
"1765137116-188","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5292923_uploaded_image1_1745334000.jpg","Diamalaye 1, Dakar, Sénégal","8 000CFA","Claquettes"
"1765137116-189","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5292806_uploaded_image1_1745328812.jpg","Grand Yoff, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137116-190","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5292480_uploaded_image1_1745315752.jpg","Dakar, Sénégal","Prix sur demande","Chaussures Jordan 4"
"1765137116-191","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5292476_uploaded_image1_1745315513.jpg","Dakar, Sénégal","Prix sur demande","Chaussures Nike Air force 1"
"1765137116-192","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5292472_uploaded_image1_1745315287.jpg","Dakar, Sénégal","Prix sur demande","Chaussures Nike Airmax"
"1765137116-193","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5292464_uploaded_image1_1745314968.jpg","Dakar, Sénégal","Prix sur demande","Chaussures Nike"
"1765137116-194","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5292015_uploaded_image1_1745278729.jpg","Colobane, Dakar, Sénégal","25 000CFA","Baskets New Balance"
"1765137116-195","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5291808_uploaded_image1_1745269578.jpg","Grand Yoff, Dakar, Sénégal","22 000CFA","Chaussures en cuir"
"1765137116-196","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5290695_uploaded_image1_1745194082.jpg","Ngor, Dakar, Sénégal","15 000CFA","Chaussures homme"
"1765137116-197","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5290585_uploaded_image1_1745186952.jpg","Dakar, Sénégal","Prix sur demande","Sandales homme"
"1765137116-198","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5290582_uploaded_image1_1745186783.jpg","Dakar, Sénégal","Prix sur demande","Sandales"
"1765137116-199","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5290098_uploaded_image1_1745149553.jpg","Ouest Foire, Dakar, Sénégal","10 000CFA","Chaussures orthopédiques"
"1765137116-200","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5289537_uploaded_image1_1745088997.jpg","Ouakam, Dakar, Sénégal","12 000CFA","Chaussures Nocta"
"1765137116-201","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5289531_uploaded_image1_1745088572.jpg","Ouakam, Dakar, Sénégal","12 000CFA","Chaussures Jordan"
"1765137116-202","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5240443_uploaded_image1_1742398772.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","19 900CFA","Sandales orthopédiques"
"1765137116-203","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5283703_uploaded_image1_1744756872.jpg","Colobane, Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137116-204","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5282876_uploaded_image1_1744723179.jpg","Parcelle Assainies, Dakar, Sénégal","15 000CFA","Chaussures hommes"
"1765137116-205","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","https://images.coinafrique.com/thumb_5282864_uploaded_image1_1744722887.jpg","Parcelle Assainies, Dakar, Sénégal","15 000CFA","Chaussures hommes"
