web_scraper_order,web_scraper_start_url,image_link,address,price,type habits
"1765137888-549","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5326067_uploaded_image1_1747152167.jpg","Dakar Plateau, Dakar, Sénégal","6 500CFA","Polo Lacoste"
"1765137888-550","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5335721_uploaded_image1_1747671590.jpg","Dakar Plateau, Dakar, Sénégal","7 000CFA","Cargo"
"1765137888-551","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5335724_uploaded_image1_1747671672.jpg","Dakar Plateau, Dakar, Sénégal","6 500CFA","Chemise coton"
"1765137888-552","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5335705_uploaded_image1_1747671181.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Ensemble homme"
"1765137888-553","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5335709_uploaded_image1_1747671238.jpg","Dakar Plateau, Dakar, Sénégal","6 500CFA","Polo Lacoste"
"1765137888-554","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5358869_uploaded_image1_1748970821.jpg","Dakar, Sénégal","5 000CFA","T-shirt coton"
"1765137888-555","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5358863_uploaded_image1_1748970741.jpg","Dakar, Sénégal","Prix sur demande","Sous vêtements"
"1765137888-556","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5334146_uploaded_image1_1747583668.jpg","Dakar Plateau, Dakar, Sénégal","5 000CFA","Bassin riche"
"1765137888-557","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5321522_uploaded_image1_1746889876.jpg","Colobane, Dakar, Sénégal","10 000CFA","Tableau  Art"
"1765137888-558","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5334143_uploaded_image1_1747583609.jpg","Dakar Plateau, Dakar, Sénégal","5 000CFA","Bassin riche"
"1765137888-559","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5334137_uploaded_image1_1747583506.jpg","Dakar Plateau, Dakar, Sénégal","5 000CFA","Bassin riche"
"1765137888-560","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5334139_uploaded_image1_1747583571.jpg","Dakar Plateau, Dakar, Sénégal","5 000CFA","Bassin riche"
"1765137888-561","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5364994_uploaded_image1_1749376854.jpg","Grand Yoff, Dakar, Sénégal","9 500CFA","Ensemble homme"
"1765137888-562","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5364974_uploaded_image1_1749376464.jpg","Grand Yoff, Dakar, Sénégal","5 000CFA","Vêtement  homme"
"1765137888-563","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5320644_uploaded_image1_1746830346.jpg","Dakar Plateau, Dakar, Sénégal","6 500CFA","Lacoste homme"
"1765137888-564","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5320652_uploaded_image1_1746830643.jpg","Dakar Plateau, Dakar, Sénégal","5 000CFA","T-shirt coton"
"1765137888-565","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5320629_uploaded_image1_1746829743.jpg","Dakar Plateau, Dakar, Sénégal","7 000CFA","Kaki"
"1765137888-566","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5318674_uploaded_image1_1746735167.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Ensemble homme"
"1765137888-567","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5318670_uploaded_image1_1746734969.jpg","Dakar Plateau, Dakar, Sénégal","15 000CFA","Ensemble homme"
"1765137888-568","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5346271_uploaded_image1_1748268399.jpg","Almadies 2, Dakar, Sénégal","25 000CFA","Chemise"
"1765137888-569","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5346211_uploaded_image1_1748266571.jpg","Almadies 2, Dakar, Sénégal","25 000CFA","Chemise homme"
"1765137888-570","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5314920_uploaded_image1_1746554358.jpg","Dakar Plateau, Dakar, Sénégal","5 000CFA","Bassin riche"
"1765137888-571","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5314919_uploaded_image1_1746554270.jpg","Dakar Plateau, Dakar, Sénégal","6 500CFA","Lacoste homme"
"1765137888-572","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5314904_uploaded_image1_1746553879.jpg","Dakar Plateau, Dakar, Sénégal","6 500CFA","Lacoste coton"
"1765137888-573","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5314912_uploaded_image1_1746554095.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Ensemble homme"
"1765137888-574","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5314908_uploaded_image1_1746554002.jpg","Dakar Plateau, Dakar, Sénégal","7 000CFA","Jean homme"
"1765137888-575","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5360278_uploaded_image1_1749046194.jpg","Dakar, Sénégal","40 000CFA","Tenue Africaine"
"1765137888-576","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5313316_uploaded_image1_1746471140.jpg","Dakar Plateau, Dakar, Sénégal","6 500CFA","Lacoste homme"
"1765137888-577","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5313321_uploaded_image1_1746471279.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Ensemble homme"
"1765137888-578","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5313236_uploaded_image1_1746467678.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Ensemble homme"
"1765137888-579","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5310613_uploaded_image1_1746312787.jpg","Dakar Plateau, Dakar, Sénégal","6 500CFA","Lacoste homme"
"1765137888-580","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5306801_uploaded_image1_1746115281.jpg","Colobane, Dakar, Sénégal","7 500CFA","Paquet Tshirt cotton 100℅"
"1765137888-581","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5305847_uploaded_image1_1746059808.jpg","Dakar Plateau, Dakar, Sénégal","Prix sur demande","Pantalon homme"
"1765137888-582","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5305845_uploaded_image1_1746059687.jpg","Dakar Plateau, Dakar, Sénégal","6 500CFA","Chemise"
"1765137888-583","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5305848_uploaded_image1_1746059890.jpg","Dakar Plateau, Dakar, Sénégal","Prix sur demande","Ensemble homme"
"1765137888-584","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5305840_uploaded_image1_1746059319.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Ensemble homme"
"1765137888-585","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5308578_uploaded_image1_1746204180.jpg","Dakar Plateau, Dakar, Sénégal","11 000CFA","Lot de 6 tshirts"
"1765137888-586","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5305181_uploaded_image1_1746024944.jpg","Colobane, Dakar, Sénégal","3 500CFA","Débardeur en coton"
"1765137888-587","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5350993_uploaded_image1_1748526930.jpg","Mariste, Dakar, Sénégal","9 000CFA","Jogging Nike"
"1765137888-588","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://images.coinafrique.com/thumb_5348769_uploaded_image1_1748394151.jpg","Grand Yoff, Dakar, Sénégal","7 000CFA","T-shirt homme"
"1765137891-589","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5422821_uploaded_image1_1752506033.jpg","Medina, Dakar, Sénégal","4 000CFA","Sous-vêtements homme"
"1765137891-590","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5422160_uploaded_image1_1752480748.jpg","Dakar Plateau, Dakar, Sénégal","8 000CFA","Pantalon Kaki"
"1765137891-591","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5422157_uploaded_image1_1752480645.jpg","Dakar Plateau, Dakar, Sénégal","8 000CFA","Pantalon jean"
"1765137891-592","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5422133_uploaded_image1_1752479744.jpg","Dakar Plateau, Dakar, Sénégal","7 000CFA","Lacoste homme"
"1765137891-593","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5421926_uploaded_image1_1752455963.jpg","Parcelle Assainies, Dakar, Sénégal","150CFA","Ensemble homme"
"1765137891-594","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5421925_uploaded_image1_1752455865.jpg","Parcelle Assainies, Dakar, Sénégal","150CFA","Ensemble homme"
"1765137891-595","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5421924_uploaded_image1_1752455779.jpg","Parcelle Assainies, Dakar, Sénégal","150CFA","Ensemble homme"
"1765137891-596","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5374565_uploaded_image1_1749920402.jpg","Colobane, Dakar, Sénégal","8 000CFA","Tshirt coton"
"1765137891-597","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5374534_uploaded_image1_1749919474.jpg","Colobane, Dakar, Sénégal","8 000CFA","Shorts coton"
"1765137891-598","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5374540_uploaded_image1_1749919718.jpg","Colobane, Dakar, Sénégal","10 000CFA","Sorts coton djiene"
"1765137891-599","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5374538_uploaded_image1_1749919612.jpg","Colobane, Dakar, Sénégal","10 000CFA","Sorts cotton djiene"
"1765137891-600","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5374410_uploaded_image1_1749913289.jpg","Colobane, Dakar, Sénégal","Prix sur demande","Bonet"
"1765137891-601","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5374420_uploaded_image1_1749913604.jpg","Colobane, Dakar, Sénégal","15 000CFA","Djialab Homme"
"1765137891-602","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5374415_uploaded_image1_1749913505.jpg","Colobane, Dakar, Sénégal","10 000CFA","Djialab  Homme"
"1765137891-603","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5374429_uploaded_image1_1749913872.jpg","Colobane, Dakar, Sénégal","15 000CFA","Djialabé"
"1765137891-604","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5421027_uploaded_image1_1752406068.jpg","Mbao, Dakar, Sénégal","11 000CFA","Chemise africaine"
"1765137891-605","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5414801_uploaded_image1_1752066925.jpg","Guediawaye, Dakar, Sénégal","35 000CFA","Boubou homme traditionnel"
"1765137891-606","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5405576_uploaded_image1_1751582047.jpg","Dakar, Sénégal","8 000CFA","Polo en coton"
"1765137891-607","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5380938_uploaded_image1_1750267359.jpg","Dakar, Sénégal","9 000CFA","Ensemble short"
"1765137891-608","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5380940_uploaded_image1_1750267409.jpg","Dakar, Sénégal","7 000CFA","Pantalon bas large"
"1765137891-609","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5366447_uploaded_image1_1749473882.jpg","Dakar, Sénégal","1 000CFA","Caleçons"
"1765137891-610","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5379655_uploaded_image1_1750203441.jpg","Dakar, Sénégal","8 000CFA","Pantalon kaki"
"1765137891-611","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5379656_uploaded_image1_1750203540.jpg","Dakar, Sénégal","14 000CFA","Ensemble lacoste+ kaki"
"1765137891-612","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5362186_uploaded_image1_1749145293.jpg","Dakar, Sénégal","10 000CFA","Jalaba homme"
"1765137891-613","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5387381_uploaded_image1_1750640217.jpg","Dakar, Sénégal","7 000CFA","Pantalon bas large"
"1765137891-614","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5387379_uploaded_image1_1750639839.jpg","Dakar, Sénégal","15 000CFA","Ensemble short"
"1765137891-615","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5361125_uploaded_image1_1749079937.jpg","Dakar, Sénégal","8 000CFA","Polo en coton"
"1765137891-616","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5364547_uploaded_image1_1749327860.jpg","Dakar, Sénégal","7 000CFA","Pantalon homme"
"1765137891-617","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5387074_uploaded_image1_1750620178.jpg","Dakar, Sénégal","7 000CFA","Polo"
"1765137891-618","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5387071_uploaded_image1_1750620076.jpg","Dakar, Sénégal","6 000CFA","Short en jeans"
"1765137891-619","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5360742_uploaded_image1_1749062707.jpg","Dakar, Sénégal","6 000CFA","T-shirts"
"1765137891-620","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5360732_uploaded_image1_1749062350.jpg","Dakar, Sénégal","6 000CFA","T-shirts"
"1765137891-621","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5360719_uploaded_image1_1749061877.jpg","Dakar, Sénégal","10 000CFA","Ensemble short"
"1765137891-622","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5386899_uploaded_image1_1750612630.jpg","Dakar, Sénégal","7 000CFA","Jeans homme"
"1765137891-623","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5386893_uploaded_image1_1750612508.jpg","Dakar, Sénégal","3 500CFA","Short"
"1765137891-624","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5368256_uploaded_image1_1749572783.jpg","Dakar, Sénégal","3 000CFA","T-shirt"
"1765137891-625","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5377282_uploaded_image1_1750088802.jpg","Dakar, Sénégal","9 000CFA","Dialabeh homme"
"1765137891-626","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5360049_uploaded_image1_1749038004.jpg","Dakar, Sénégal","7 000CFA","Jeans homme"
"1765137891-627","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5359855_uploaded_image1_1749031695.jpg","Dakar, Sénégal","9 000CFA","Ensemble short"
